#tf_id	tg_id	regulatory_function
YBL005W	YEL059W	NaN
YBL005W	YEL067C	NaN
YBL005W	YEL068C	NaN
YBL005W	YEL073C	NaN
YBL005W	YEL074W	NaN
YBL005W	YEL075C	NaN
YBL005W	YEL075W-A	NaN
YBL005W	YEL076C	NaN
YBL005W	YEL076C-A	NaN
YBL005W	YEL077C	NaN
YBL005W	YBL060W	NaN
YBL005W	YER041W	NaN
YBL005W	YER010C	NaN
YBL005W	YER034W	NaN
YBL005W	YER039C-A	NaN
YBL005W	YER053C-A	NaN
YBL005W	YER066C-A	NaN
YBL005W	YER076C	NaN
YBL005W	YER079W	NaN
YBL005W	YER084W	NaN
YBL005W	YER085C	NaN
YBL005W	YER097W	NaN
YBL005W	YER119C-A	NaN
YBL005W	YER121W	NaN
YBL005W	YER134C	NaN
YBL005W	YER135C	NaN
YBL005W	YER137C	NaN
YBL005W	YER137C-A	NaN
YBL005W	YER138C	NaN
YBL005W	YER138W-A	NaN
YBL005W	YER152C	NaN
YBL005W	YER156C	NaN
YBL005W	YER158C	NaN
YBL005W	YER159C-A	NaN
YBL005W	YER160C	NaN
YBL005W	YER181C	NaN
YBL005W	YER186C	NaN
YBL005W	YER187W	NaN
YBL005W	YER188W	NaN
YBL005W	YER189W	NaN
YBL005W	YKL065C	NaN
YBL005W	YMR040W	NaN
YBL005W	YDL072C	NaN
YBL005W	YDL120W	NaN
YBL005W	YFR007W	NaN
YBL005W	YFL002W-A	NaN
YBL005W	YFL002W-B	NaN
YBL005W	YFL012W	NaN
YBL005W	YFL012W-A	NaN
YBL005W	YFL032W	NaN
YBL005W	YFL040W	NaN
YBL005W	YFL051C	NaN
YBL005W	YFL063W	NaN
YBL005W	YFL064C	NaN
YBL005W	YFL065C	NaN
YBL005W	YFL066C	NaN
YBL005W	YFL067W	NaN
YBL005W	YFL068W	NaN
YBL005W	YFR006W	NaN
YBL005W	YFR012W-A	NaN
YBL005W	YFR016C	NaN
YBL005W	YFR018C	NaN
YBL005W	YFR035C	NaN
YBL005W	YFR045W	NaN
YBL005W	YFR054C	NaN
YBL005W	YFR056C	NaN
YBL005W	YFR057W	NaN
YBL005W	YDR319C	NaN
YBL005W	YGL101W	NaN
YBL005W	YOL128C	NaN
YBL005W	YGL006W-A	NaN
YBL005W	YGL015C	NaN
YBL005W	YGL024W	NaN
YBL005W	YGL034C	NaN
YBL005W	YGL036W	NaN
YBL005W	YGL039W	NaN
YBL005W	YGL041C	NaN
YBL005W	YGL042C	NaN
YBL005W	YGL052W	NaN
YBL005W	YGL069C	NaN
YBL005W	YGL072C	NaN
YBL005W	YGL074C	NaN
YBL005W	YGL081W	NaN
YBL005W	YGL082W	NaN
YBL005W	YGL088W	NaN
YBL005W	YGL102C	NaN
YBL005W	YGL108C	NaN
YBL005W	YGL109W	NaN
YBL005W	YGL114W	NaN
YBL005W	YGL117W	NaN
YBL005W	YGL118C	NaN
YBL005W	YGL132W	NaN
YBL005W	YGL140C	NaN
YBL005W	YGL149W	NaN
YBL005W	YGL152C	NaN
YBL005W	YGL159W	NaN
YBL005W	YGL165C	NaN
YBL005W	YGL176C	NaN
YBL005W	YGL177W	NaN
YBL005W	YGL182C	NaN
YBL005W	YGL185C	NaN
YBL005W	YGL188C	NaN
YBL005W	YGL188C-A	NaN
YBL005W	YGL193C	NaN
YBL005W	YGL199C	NaN
YBL005W	YGL204C	NaN
YBL005W	YGL214W	NaN
YBL005W	YGL217C	NaN
YBL005W	YGL218W	NaN
YBL005W	YGL230C	NaN
YBL005W	YGL235W	NaN
YBL005W	YGL239C	NaN
YBL005W	YGL242C	NaN
YBL005W	YGL258W-A	NaN
YBL005W	YGL260W	NaN
YBL005W	YGL262W	NaN
YBL005W	YNL160W	NaN
YBL005W	YGR011W	NaN
YBL005W	YGR016W	NaN
YBL005W	YGR018C	NaN
YBL005W	YGR022C	NaN
YBL005W	YGR025W	NaN
YBL005W	YGR026W	NaN
YBL005W	YGR027W-A	NaN
YBL005W	YGR027W-B	NaN
YBL005W	YGR035C	NaN
YBL005W	YGR038C-A	NaN
YBL005W	YGR038C-B	NaN
YBL005W	YGR039W	NaN
YBL005W	YGR045C	NaN
YBL005W	YGR050C	NaN
YBL005W	YGR051C	NaN
YBL005W	YGR054W	NaN
YBL005W	YGR064W	NaN
YBL005W	YGR066C	NaN
YBL005W	YGR067C	NaN
YBL005W	YGR069W	NaN
YBL005W	YGR073C	NaN
YBL005W	YGR079W	NaN
YBL005W	YGR107W	NaN
YBL005W	YGR109W-A	NaN
YBL005W	YGR109W-B	NaN
YBL005W	YGR111W	NaN
YBL005W	YGR115C	NaN
YBL005W	YGR117C	NaN
YBL005W	YGR121W-A	NaN
YBL005W	YGR122C-A	NaN
YBL005W	YGR122W	NaN
YBL005W	YGR125W	NaN
YBL005W	YGR126W	NaN
YBL005W	YGR127W	NaN
YBL005W	YGR130C	NaN
YBL005W	YGR137W	NaN
YBL005W	YGR139W	NaN
YBL005W	YGR146C-A	NaN
YBL005W	YGR151C	NaN
YBL005W	YGR153W	NaN
YBL005W	YGR160W	NaN
YBL005W	YGR161C-C	NaN
YBL005W	YGR161C-D	NaN
YBL005W	YGR161W-A	NaN
YBL005W	YGR161W-B	NaN
YBL005W	YGR164W	NaN
YBL005W	YGR174W-A	NaN
YBL005W	YGR176W	NaN
YBL005W	YGR182C	NaN
YBL005W	YGR190C	NaN
YBL005W	YGR201C	NaN
YBL005W	YGR210C	NaN
YBL005W	YGR219W	NaN
YBL005W	YGR226C	NaN
YBL005W	YGR228W	NaN
YBL005W	YGR237C	NaN
YBL005W	YGR242W	NaN
YBL005W	YGR259C	NaN
YBL005W	YGR265W	NaN
YBL005W	YGR266W	NaN
YBL005W	YGR272C	NaN
YBL005W	YGR273C	NaN
YBL005W	YGR283C	NaN
YBL005W	YGR291C	NaN
YBL005W	YGR293C	NaN
YBL005W	YGR234W	NaN
YBL005W	YLR298C	NaN
YBL005W	YJL059W	NaN
YBL005W	YHR029C	NaN
YBL005W	YHR048W	NaN
YBL005W	YHL008C	NaN
YBL005W	YHL009W-A	NaN
YBL005W	YHL009W-B	NaN
YBL005W	YHL012W	NaN
YBL005W	YHL017W	NaN
YBL005W	YHL026C	NaN
YBL005W	YHL037C	NaN
YBL005W	YHL041W	NaN
YBL005W	YHL042W	NaN
YBL005W	YHL044W	NaN
YBL005W	YHL045W	NaN
YBL005W	YHL048C-A	NaN
YBL005W	YHL049C	NaN
YBL005W	YHL050C	NaN
YBL005W	YMR241W	NaN
YBL005W	YDR451C	NaN
YBL005W	YHR020W	NaN
YBL005W	YHR022C	NaN
YBL005W	YHR022C-A	NaN
YBL005W	YHR033W	NaN
YBL005W	YHR045W	NaN
YBL005W	YHR049C-A	NaN
YBL005W	YHR054C	NaN
YBL005W	YHR078W	NaN
YBL005W	YHR086W-A	NaN
YBL005W	YHR095W	NaN
YBL005W	YHR112C	NaN
YBL005W	YHR125W	NaN
YBL005W	YHR127W	NaN
YBL005W	YHR130C	NaN
YBL005W	YHR131C	NaN
YBL005W	YHR138C	NaN
YBL005W	YHR140W	NaN
YBL005W	YHR145C	NaN
YBL005W	YHR173C	NaN
YBL005W	YHR180W	NaN
YBL005W	YHR182W	NaN
YBL005W	YHR202W	NaN
YBL005W	YHR210C	NaN
YBL005W	YHR212C	NaN
YBL005W	YHR213W	NaN
YBL005W	YHR214C-B	NaN
YBL005W	YHR214C-C	NaN
YBL005W	YHR214W	NaN
YBL005W	YHR214W-A	NaN
YBL005W	YHR217C	NaN
YBL005W	YHR218W	NaN
YBL005W	YHR219W	NaN
YBL005W	YIL006W	NaN
YBL005W	YNL263C	NaN
YBL005W	YCR059C	NaN
YBL005W	YIL001W	NaN
YBL005W	YIL012W	NaN
YBL005W	YIL014C-A	NaN
YBL005W	YIL024C	NaN
YBL005W	YIL028W	NaN
YBL005W	YIL032C	NaN
YBL005W	YIL046W-A	NaN
YBL005W	YIL054W	NaN
YBL005W	YIL055C	NaN
YBL005W	YIL058W	NaN
YBL005W	YIL059C	NaN
YBL005W	YIL060W	NaN
YBL005W	YIL080W	NaN
YBL005W	YIL082W-A	NaN
YBL005W	YIL086C	NaN
YBL005W	YIL089W	NaN
YBL005W	YIL092W	NaN
YBL005W	YIL100W	NaN
YBL005W	YIL102C	NaN
YBL005W	YIL105W-A	NaN
YBL005W	YIL108W	NaN
YBL005W	YIL141W	NaN
YBL005W	YIL152W	NaN
YBL005W	YIL161W	NaN
YBL005W	YIL163C	NaN
YBL005W	YIL165C	NaN
YBL005W	YIL168W	NaN
YBL005W	YIL171W	NaN
YBL005W	YIL174W	NaN
YBL005W	YIL175W	NaN
YBL005W	YIL177C	NaN
YBL005W	YMR152W	NaN
YBL005W	YGR172C	NaN
YBL005W	YNL044W	NaN
YBL005W	YGL198W	NaN
YBL005W	YGL161C	NaN
YBL005W	YIR016W	NaN
YBL005W	YIR018C-A	NaN
YBL005W	YIR020C	NaN
YBL005W	YIR042C	NaN
YBL005W	YIR043C	NaN
YBL005W	YIR044C	NaN
YBL005W	YJL009W	NaN
YBL005W	YJL012C-A	NaN
YBL005W	YJL015C	NaN
YBL005W	YJL027C	NaN
YBL005W	YJL043W	NaN
YBL005W	YJL045W	NaN
YBL005W	YJL047C-A	NaN
YBL005W	YJL052C-A	NaN
YBL005W	YJL068C	NaN
YBL005W	YJL070C	NaN
YBL005W	YJL118W	NaN
YBL005W	YJL119C	NaN
YBL005W	YJL132W	NaN
YBL005W	YJL136W-A	NaN
YBL005W	YJL142C	NaN
YBL005W	YJL156W-A	NaN
YBL005W	YJL163C	NaN
YBL005W	YJL193W	NaN
YBL005W	YJL206C	NaN
YBL005W	YJL213W	NaN
YBL005W	YJL218W	NaN
YBL005W	YJL225C	NaN
YBL005W	YJR011C	NaN
YBL005W	YJR012C	NaN
YBL005W	YJR015W	NaN
YBL005W	YJR018W	NaN
YBL005W	YJR026W	NaN
YBL005W	YJR027W	NaN
YBL005W	YJR028W	NaN
YBL005W	YJR029W	NaN
YBL005W	YJR037W	NaN
YBL005W	YJR038C	NaN
YBL005W	YJR056C	NaN
YBL005W	YJR079W	NaN
YBL005W	YJR084W	NaN
YBL005W	YJR096W	NaN
YBL005W	YJR120W	NaN
YBL005W	YJR124C	NaN
YBL005W	YJR142W	NaN
YBL005W	YJR149W	NaN
YBL005W	YJR157W	NaN
YBL005W	YJR162C	NaN
YBL005W	YKL095W	NaN
YBL005W	YKL094W	NaN
YBL005W	YLR200W	NaN
YBL005W	YIL023C	NaN
YBL005W	YKL023W	NaN
YBL005W	YKL030W	NaN
YBL005W	YKL033W-A	NaN
YBL005W	YKL036C	NaN
YBL005W	YKL050C	NaN
YBL005W	YKL063C	NaN
YBL005W	YKL066W	NaN
YBL005W	YKL069W	NaN
YBL005W	YKL071W	NaN
YBL005W	YKL075C	NaN
YBL005W	YKL076C	NaN
YBL005W	YKL083W	NaN
YBL005W	YKL091C	NaN
YBL005W	YKL096C-B	NaN
YBL005W	YKL097C	NaN
YBL005W	YKL106C-A	NaN
YBL005W	YKL107W	NaN
YBL005W	YKL115C	NaN
YBL005W	YKL123W	NaN
YBL005W	YKL136W	NaN
YBL005W	YKL153W	NaN
YBL005W	YKL162C	NaN
YBL005W	YKL162C-A	NaN
YBL005W	YKL165C-A	NaN
YBL005W	YKL169C	NaN
YBL005W	YKL177W	NaN
YBL005W	YKL202W	NaN
YBL005W	YKL222C	NaN
YBL005W	YKL225W	NaN
YBL005W	YKR005C	NaN
YBL005W	YKR011C	NaN
YBL005W	YKR012C	NaN
YBL005W	YKR018C	NaN
YBL005W	YKR032W	NaN
YBL005W	YKR040C	NaN
YBL005W	YKR041W	NaN
YBL005W	YKR045C	NaN
YBL005W	YKR047W	NaN
YBL005W	YKR070W	NaN
YBL005W	YKR073C	NaN
YBL005W	YKR075C	NaN
YBL005W	YKR078W	NaN
YBL005W	YKR104W	NaN
YBL005W	YKL196C	NaN
YBL005W	YMR284W	NaN
YBL005W	YMR106C	NaN
YBL005W	YHL014C	NaN
YBL005W	YPR125W	NaN
YBL005W	YLL006W-A	NaN
YBL005W	YLL017W	NaN
YBL005W	YLL020C	NaN
YBL005W	YLL032C	NaN
YBL005W	YLL037W	NaN
YBL005W	YLL053C	NaN
YBL005W	YLL054C	NaN
YBL005W	YLL056C	NaN
YBL005W	YLL058W	NaN
YBL005W	YLL066C	NaN
YBL005W	YLL066W-B	NaN
YBL005W	YLL067C	NaN
YBL005W	YLR001C	NaN
YBL005W	YLR012C	NaN
YBL005W	YLR030W	NaN
YBL005W	YLR031W	NaN
YBL005W	YLR035C-A	NaN
YBL005W	YLR036C	NaN
YBL005W	YLR041W	NaN
YBL005W	YLR042C	NaN
YBL005W	YLR046C	NaN
YBL005W	YLR053C	NaN
YBL005W	YLR076C	NaN
YBL005W	YLR101C	NaN
YBL005W	YLR108C	NaN
YBL005W	YLR111W	NaN
YBL005W	YLR112W	NaN
YBL005W	YLR122C	NaN
YBL005W	YLR123C	NaN
YBL005W	YLR124W	NaN
YBL005W	YLR125W	NaN
YBL005W	YLR126C	NaN
YBL005W	YLR140W	NaN
YBL005W	YLR149C	NaN
YBL005W	YLR149C-A	NaN
YBL005W	YLR152C	NaN
YBL005W	YLR156W	NaN
YBL005W	YLR157C-A	NaN
YBL005W	YLR157C-B	NaN
YBL005W	YLR159W	NaN
YBL005W	YLR161W	NaN
YBL005W	YLR162W	NaN
YBL005W	YLR169W	NaN
YBL005W	YLR171W	NaN
YBL005W	YLR173W	NaN
YBL005W	YLR177W	NaN
YBL005W	YLR184W	NaN
YBL005W	YLR198C	NaN
YBL005W	YLR202C	NaN
YBL005W	YLR217W	NaN
YBL005W	YLR225C	NaN
YBL005W	YLR227W-A	NaN
YBL005W	YLR227W-B	NaN
YBL005W	YLR230W	NaN
YBL005W	YLR232W	NaN
YBL005W	YLR236C	NaN
YBL005W	YLR252W	NaN
YBL005W	YLR255C	NaN
YBL005W	YLR256W-A	NaN
YBL005W	YLR257W	NaN
YBL005W	YLR278C	NaN
YBL005W	YLR280C	NaN
YBL005W	YLR282C	NaN
YBL005W	YLR283W	NaN
YBL005W	YLR287C	NaN
YBL005W	YLR294C	NaN
YBL005W	YLR297W	NaN
YBL005W	YLR302C	NaN
YBL005W	YLR311C	NaN
YBL005W	YLR317W	NaN
YBL005W	YLR326W	NaN
YBL005W	YLR334C	NaN
YBL005W	YLR338W	NaN
YBL005W	YLR339C	NaN
YBL005W	YLR345W	NaN
YBL005W	YLR349W	NaN
YBL005W	YLR358C	NaN
YBL005W	YLR361C-A	NaN
YBL005W	YLR363W-A	NaN
YBL005W	YLR366W	NaN
YBL005W	YLR374C	NaN
YBL005W	YLR379W	NaN
YBL005W	YLR400W	NaN
YBL005W	YLR402W	NaN
YBL005W	YLR406C-A	NaN
YBL005W	YLR407W	NaN
YBL005W	YLR410W-A	NaN
YBL005W	YLR410W-B	NaN
YBL005W	YLR412C-A	NaN
YBL005W	YLR415C	NaN
YBL005W	YLR416C	NaN
YBL005W	YLR419W	NaN
YBL005W	YLR428C	NaN
YBL005W	YLR444C	NaN
YBL005W	YLR446W	NaN
YBL005W	YLR456W	NaN
YBL005W	YLR460C	NaN
YBL005W	YLR462W	NaN
YBL005W	YLR463C	NaN
YBL005W	YLR464W	NaN
YBL005W	YLR465C	NaN
YBL005W	YPR058W	NaN
YBL005W	YBR104W	NaN
YBL005W	YML038C	NaN
YBL005W	YPR024W	NaN
YBL005W	YML002W	NaN
YBL005W	YML003W	NaN
YBL005W	YML009C-A	NaN
YBL005W	YML009W-B	NaN
YBL005W	YML012C-A	NaN
YBL005W	YML018C	NaN
YBL005W	YML020W	NaN
YBL005W	YML034C-A	NaN
YBL005W	YML037C	NaN
YBL005W	YML039W	NaN
YBL005W	YML040W	NaN
YBL005W	YML045W	NaN
YBL005W	YML045W-A	NaN
YBL005W	YML047W-A	NaN
YBL005W	YML053C	NaN
YBL005W	YML057C-A	NaN
YBL005W	YML079W	NaN
YBL005W	YML082W	NaN
YBL005W	YML083C	NaN
YBL005W	YML084W	NaN
YBL005W	YML089C	NaN
YBL005W	YML090W	NaN
YBL005W	YML094C-A	NaN
YBL005W	YML096W	NaN
YBL005W	YML099W-A	NaN
YBL005W	YML100W-A	NaN
YBL005W	YML101C-A	NaN
YBL005W	YML108W	NaN
YBL005W	YML116W-A	NaN
YBL005W	YML119W	NaN
YBL005W	YML122C	NaN
YBL005W	YML131W	NaN
YBL005W	YML133C	NaN
YBL005W	YML025C	NaN
YBL005W	YMR007W	NaN
YBL005W	YMR013W-A	NaN
YBL005W	YMR027W	NaN
YBL005W	YMR031W-A	NaN
YBL005W	YMR045C	NaN
YBL005W	YMR046C	NaN
YBL005W	YMR046W-A	NaN
YBL005W	YMR050C	NaN
YBL005W	YMR051C	NaN
YBL005W	YMR052C-A	NaN
YBL005W	YMR075C-A	NaN
YBL005W	YMR084W	NaN
YBL005W	YMR085W	NaN
YBL005W	YMR086C-A	NaN
YBL005W	YMR090W	NaN
YBL005W	YMR099C	NaN
YBL005W	YMR102C	NaN
YBL005W	YMR103C	NaN
YBL005W	YMR111C	NaN
YBL005W	YMR114C	NaN
YBL005W	YMR119W-A	NaN
YBL005W	YMR122C	NaN
YBL005W	YMR141C	NaN
YBL005W	YMR153C-A	NaN
YBL005W	YMR155W	NaN
YBL005W	YMR158C-A	NaN
YBL005W	YMR160W	NaN
YBL005W	YMR173W-A	NaN
YBL005W	YMR175W-A	NaN
YBL005W	YMR181C	NaN
YBL005W	YMR196W	NaN
YBL005W	YMR206W	NaN
YBL005W	YMR226C	NaN
YBL005W	YMR230W-A	NaN
YBL005W	YMR242W-A	NaN
YBL005W	YMR247W-A	NaN
YBL005W	YMR253C	NaN
YBL005W	YMR262W	NaN
YBL005W	YMR272W-B	NaN
YBL005W	YMR294W-A	NaN
YBL005W	YMR295C	NaN
YBL005W	YMR304C-A	NaN
YBL005W	YFR049W	NaN
YBL005W	YMR310C	NaN
YBL005W	YMR315W	NaN
YBL005W	YMR317W	NaN
YBL005W	YMR321C	NaN
YBL005W	YER005W	NaN
YBL005W	YOR064C	NaN
YBL005W	YHR090C	NaN
YBL005W	YKL067W	NaN
YBL005W	YNL011C	NaN
YBL005W	YNL033W	NaN
YBL005W	YNL035C	NaN
YBL005W	YNL040W	NaN
YBL005W	YNL042W-B	NaN
YBL005W	YNL046W	NaN
YBL005W	YNL054W-A	NaN
YBL005W	YNL054W-B	NaN
YBL005W	YNL058C	NaN
YBL005W	YNL067W-A	NaN
YBL005W	YNL067W-B	NaN
YBL005W	YNL092W	NaN
YBL005W	YNL095C	NaN
YBL005W	YNL108C	NaN
YBL005W	YNL115C	NaN
YBL005W	YNL122C	NaN
YBL005W	YNL134C	NaN
YBL005W	YNL140C	NaN
YBL005W	YNL143C	NaN
YBL005W	YNL144C	NaN
YBL005W	YNL146W	NaN
YBL005W	YNL162W-A	NaN
YBL005W	YNL165W	NaN
YBL005W	YNL179C	NaN
YBL005W	YNL184C	NaN
YBL005W	YNL190W	NaN
YBL005W	YNL193W	NaN
YBL005W	YNL194C	NaN
YBL005W	YNL195C	NaN
YBL005W	YNL198C	NaN
YBL005W	YNL203C	NaN
YBL005W	YNL205C	NaN
YBL005W	YNL208W	NaN
YBL005W	YNL228W	NaN
YBL005W	YNL234W	NaN
YBL005W	YNL247W	NaN
YBL005W	YNL266W	NaN
YBL005W	YNL276C	NaN
YBL005W	YNL277W-A	NaN
YBL005W	YNL284C-A	NaN
YBL005W	YNL284C-B	NaN
YBL005W	YNL285W	NaN
YBL005W	YNL303W	NaN
YBL005W	YNL319W	NaN
YBL005W	YNL320W	NaN
YBL005W	YNL324W	NaN
YBL005W	YNL337W	NaN
YBL005W	YNL338W	NaN
YBL005W	YNR001W-A	NaN
YBL005W	YNR005C	NaN
YBL005W	YNR014W	NaN
YBL005W	YNR021W	NaN
YBL005W	YNR025C	NaN
YBL005W	YNR029C	NaN
YBL005W	YNR042W	NaN
YBL005W	YNR048W	NaN
YBL005W	YNR061C	NaN
YBL005W	YNR064C	NaN
YBL005W	YNR065C	NaN
YBL005W	YNR066C	NaN
YBL005W	YNR068C	NaN
YBL005W	YNR071C	NaN
YBL005W	YNR077C	NaN
YBL005W	YOL013W-A	NaN
YBL005W	YOL014W	NaN
YBL005W	YOL019W	NaN
YBL005W	YOL024W	NaN
YBL005W	YOL029C	NaN
YBL005W	YOL035C	NaN
YBL005W	YOL036W	NaN
YBL005W	YOL037C	NaN
YBL005W	YOL038C-A	NaN
YBL005W	YOL046C	NaN
YBL005W	YOL050C	NaN
YBL005W	YOL057W	NaN
YBL005W	YOL075C	NaN
YBL005W	YOL079W	NaN
YBL005W	YOL085C	NaN
YBL005W	YOL099C	NaN
YBL005W	YOL103W-A	NaN
YBL005W	YOL103W-B	NaN
YBL005W	YOL106W	NaN
YBL005W	YOL107W	NaN
YBL005W	YOL131W	NaN
YBL005W	YOL134C	NaN
YBL005W	YOL150C	NaN
YBL005W	YOL153C	NaN
YBL005W	YOL160W	NaN
YBL005W	YOL162W	NaN
YBL005W	YOL163W	NaN
YBL005W	YOL164W-A	NaN
YBL005W	YOL166C	NaN
YBL005W	YPR028W	NaN
YBL005W	YOR008C-A	NaN
YBL005W	YOR008W-B	NaN
YBL005W	YOR012W	NaN
YBL005W	YOR013W	NaN
YBL005W	YOR015W	NaN
YBL005W	YOR019W	NaN
YBL005W	YOR024W	NaN
YBL005W	YOR029W	NaN
YBL005W	YOR032W-A	NaN
YBL005W	YOR034C-A	NaN
YBL005W	YOR041C	NaN
YBL005W	YOR050C	NaN
YBL005W	YOR062C	NaN
YBL005W	YOR072W	NaN
YBL005W	YOR082C	NaN
YBL005W	YOR097C	NaN
YBL005W	YGR281W	NaN
YBL005W	YOR102W	NaN
YBL005W	YOR105W	NaN
YBL005W	YOR111W	NaN
YBL005W	YOR121C	NaN
YBL005W	YOR131C	NaN
YBL005W	YOR135C	NaN
YBL005W	YOR139C	NaN
YBL005W	YOR142W-A	NaN
YBL005W	YOR142W-B	NaN
YBL005W	YOR146W	NaN
YBL005W	YOR169C	NaN
YBL005W	YOR170W	NaN
YBL005W	YOR186W	NaN
YBL005W	YOR192C-A	NaN
YBL005W	YOR192C-B	NaN
YBL005W	YOR199W	NaN
YBL005W	YOR203W	NaN
YBL005W	YOR218C	NaN
YBL005W	YOR225W	NaN
YBL005W	YOR238W	NaN
YBL005W	YOR248W	NaN
YBL005W	YOR263C	NaN
YBL005W	YOR268C	NaN
YBL005W	YOR277C	NaN
YBL005W	YOR282W	NaN
YBL005W	YOR283W	NaN
YBL005W	YOR289W	NaN
YBL005W	YOR292C	NaN
YBL005W	YOR293C-A	NaN
YBL005W	YOR296W	NaN
YBL005W	YOR300W	NaN
YBL005W	YOR302W	NaN
YBL005W	YOR309C	NaN
YBL005W	YOR318C	NaN
YBL005W	YOR325W	NaN
YBL005W	YOR331C	NaN
YBL005W	YOR333C	NaN
YBL005W	YOR338W	NaN
YBL005W	YOR342C	NaN
YBL005W	YOR343C	NaN
YBL005W	YOR343W-A	NaN
YBL005W	YOR343W-B	NaN
YBL005W	YOR345C	NaN
YBL005W	YOR364W	NaN
YBL005W	YOR366W	NaN
YBL005W	YOR376W	NaN
YBL005W	YOR379C	NaN
YBL005W	YOR385W	NaN
YBL005W	YOR387C	NaN
YBL005W	YOR389W	NaN
YBL005W	YOR392W	NaN
YBL005W	YDR057W	NaN
YBL005W	YML027W	NaN
YBL005W	YBR183W	NaN
YBL005W	YDL235C	NaN
YBL005W	YKL100C	NaN
YBL005W	YFR003C	NaN
YBL005W	YKL126W	NaN
YBL005W	YMR104C	NaN
YBL005W	YBR028C	NaN
YBL005W	YOR291W	NaN
YBL005W	YPL025C	NaN
YBL005W	YPL034W	NaN
YBL005W	YPL035C	NaN
YBL005W	YPL039W	NaN
YBL005W	YPL044C	NaN
YBL005W	YPL060C-A	NaN
YBL005W	YPL062W	NaN
YBL005W	YPL068C	NaN
YBL005W	YPL071C	NaN
YBL005W	YPL077C	NaN
YBL005W	YPL080C	NaN
YBL005W	YPL088W	NaN
YBL005W	YPL102C	NaN
YBL005W	YPL108W	NaN
YBL005W	YPL113C	NaN
YBL005W	YPL114W	NaN
YBL005W	YPL119C-A	NaN
YBL005W	YPL136W	NaN
YBL005W	YPL142C	NaN
YBL005W	YPL150W	NaN
YBL005W	YPL162C	NaN
YBL005W	YPL182C	NaN
YBL005W	YPL185W	NaN
YBL005W	YPL191C	NaN
YBL005W	YPL197C	NaN
YBL005W	YPL199C	NaN
YBL005W	YPL205C	NaN
YBL005W	YPL216W	NaN
YBL005W	YPL225W	NaN
YBL005W	YPL229W	NaN
YBL005W	YPL238C	NaN
YBL005W	YPL245W	NaN
YBL005W	YPL247C	NaN
YBL005W	YPL251W	NaN
YBL005W	YPL257W	NaN
YBL005W	YPL257W-A	NaN
YBL005W	YPL257W-B	NaN
YBL005W	YPL264C	NaN
YBL005W	YPL277C	NaN
YBL005W	YPL278C	NaN
YBL005W	YGR198W	NaN
YBL005W	YOL092W	NaN
YBL005W	YDR352W	NaN
YBL005W	YPR002C-A	NaN
YBL005W	YPR003C	NaN
YBL005W	YPR011C	NaN
YBL005W	YPR012W	NaN
YBL005W	YPR015C	NaN
YBL005W	YPR027C	NaN
YBL005W	YPR038W	NaN
YBL005W	YPR044C	NaN
YBL005W	YPR050C	NaN
YBL005W	YPR053C	NaN
YBL005W	YPR059C	NaN
YBL005W	YPR063C	NaN
YBL005W	YPR064W	NaN
YBL005W	YPR071W	NaN
YBL005W	YPR074W-A	NaN
YBL005W	YPR077C	NaN
YBL005W	YPR084W	NaN
YBL005W	YPR089W	NaN
YBL005W	YPR092W	NaN
YBL005W	YPR096C	NaN
YBL005W	YPR097W	NaN
YBL005W	YPR099C	NaN
YBL005W	YDR368W	NaN
YBL005W	YPR114W	NaN
YBL005W	YPR117W	NaN
YBL005W	YPR126C	NaN
YBL005W	YPR127W	NaN
YBL005W	YPR130C	NaN
YBL005W	YPR137C-A	NaN
YBL005W	YPR137C-B	NaN
YBL005W	YPR142C	NaN
YBL005W	YPR146C	NaN
YBL005W	YPR147C	NaN
YBL005W	YPR148C	NaN
YBL005W	YPR150W	NaN
YBL005W	YPR158C-C	NaN
YBL005W	YPR158C-D	NaN
YBL005W	YPR158W-A	NaN
YBL005W	YPR158W-B	NaN
YBL005W	YPR159C-A	NaN
YBL005W	YPR170C	NaN
YBL005W	YPR172W	NaN
YBL005W	YPR174C	NaN
YBL005W	YPR177C	NaN
YBL005W	YPR195C	NaN
YBL005W	YPR196W	NaN
YBL005W	YPR197C	NaN
YBL005W	YPR202W	NaN
YBL005W	YPR203W	NaN
YBL005W	YPR204W	NaN
YBL005W	YLR120C	NaN
YBL005W	YLR121C	NaN
YBL005W	YGL259W	NaN
YBL005W	YIR039C	NaN
YBL005W	YDR349C	NaN
YBL005W	YFL038C	NaN
YBL005W	YBR264C	NaN
YBL005W	YNL304W	NaN
YBL005W	YER031C	NaN
YBL005W	YGL210W	NaN
YBL005W	YHR105W	NaN
YBL005W	YKR014C	NaN
YBL005W	YNL093W	NaN
YBL005W	YLR262C	NaN
YBL005W	YML001W	NaN
YBL005W	YDR381W	NaN
YBL005W	YKL214C	NaN
YBL005W	YDR002W	NaN
YBL005W	YIL063C	NaN
YBL005W	YGL164C	NaN
YBL005W	YDR545W	NaN
YBL005W	YER190W	NaN
YBL005W	YGR296W	NaN
YBL005W	YLR466W	NaN
YBL005W	YLR467W	NaN
YBL005W	YNL339C	NaN
YBL005W	YPL283C	NaN
YBL005W	YOR396W	NaN
YBL005W	YOR172W	NaN
YBL005W	YBR054W	NaN
YBL005W	YOR162C	NaN
YBL005W	YBR111C	NaN
YBL005W	YHR017W	NaN
